audit_date,data_as_of_date,live_verified_at,article_id,current_url,normalized_url,title,source_file,source_of_truth,tracked_in_git,content_source_type,build_managed,deployment_only,live_status,live_final_url,canonical_live,canonical_local,indexability_live,x_robots_tag,robots_meta,robots_txt_allowed,sitemap_status,internal_link_status,blog_index_status,metadata_registry_status,article_cluster,primary_intent,primary_query_family,secondary_query_family,query_family_evidence,product_cluster,recent_gsc_source,recent_clicks,recent_impressions,recent_ctr,recent_position,long_gsc_source,long_clicks,long_impressions,long_ctr,long_position,page_query_data_available,seo_opportunity_score,available_weight_percentage,seo_score_confidence,hypothesis_sales_potential,sales_evidence_type,sales_confidence,lifecycle_status,compliance_gate,seo_action,sales_action,cannibalization_cluster,cannibalization_confidence,proposed_winner,redirect_candidate_destination,backlink_data_available,retirement_confidence,stale_commercial_issue,commercial_value_type,current_blog_to_product_funnel,content_quality_flags,structured_data_status,structured_data_errors,priority,last_major_change_date,lock_status,next_review_date,manual_review_required,notes
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-brew-darjeeling-tea-perfectly-2026,https://nutrithrive.com.au/blog/how-to-brew-darjeeling-tea-perfectly-2026,https://nutrithrive.com.au/blog/how-to-brew-darjeeling-tea-perfectly-2026,How to Brew Darjeeling Tea Perfectly,site/blog/how-to-brew-darjeeling-tea-perfectly-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-brew-darjeeling-tea-perfectly-2026,https://nutrithrive.com.au/blog/how-to-brew-darjeeling-tea-perfectly-2026,https://nutrithrive.com.au/blog/how-to-brew-darjeeling-tea-perfectly-2026,YES,,"index, follow",YES,PRESENT,20 incoming internal links,PRESENT,PRESENT,DARJEELING,PROBLEM_SOLVING,How to Brew Darjeeling Tea Perfectly,DATA UNAVAILABLE,URL_TITLE_INFERENCE,DARJEELING,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,3.0,0.0,26.0,DATA UNAVAILABLE,,,,,NO,6.4,65%,MEDIUM,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-build-balanced-plate-no-calorie-counting-2026,https://nutrithrive.com.au/blog/how-to-build-balanced-plate-no-calorie-counting-2026,https://nutrithrive.com.au/blog/how-to-build-balanced-plate-no-calorie-counting-2026,How to Build a Balanced Plate at Every Meal (No Calorie,site/blog/how-to-build-balanced-plate-no-calorie-counting-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-build-balanced-plate-no-calorie-counting-2026,https://nutrithrive.com.au/blog/how-to-build-balanced-plate-no-calorie-counting-2026,https://nutrithrive.com.au/blog/how-to-build-balanced-plate-no-calorie-counting-2026,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,GENERAL,COMPARISON,How to Build a Balanced Plate at Every Meal (No Calorie,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,How to Choose Moringa Powder in Australia | Lab Checklist,site/blog/how-to-choose-moringa-powder-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,https://nutrithrive.com.au/blog/how-to-choose-moringa-powder-australia-2026,YES,,"index, follow",YES,PRESENT,87 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,How to Choose Moringa Powder in Australia | Lab Checklist,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,4.0,0.0,8.0,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,42.0,0.0,19.24,NO,7.6,65%,MEDIUM,7.8,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-eat-more-vegetables-practical-guide-australia-2026,https://nutrithrive.com.au/blog/how-to-eat-more-vegetables-practical-guide-australia-2026,https://nutrithrive.com.au/blog/how-to-eat-more-vegetables-practical-guide-australia-2026,How to Eat More Vegetables Without Changing Your Whole Diet,site/blog/how-to-eat-more-vegetables-practical-guide-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-eat-more-vegetables-practical-guide-australia-2026,https://nutrithrive.com.au/blog/how-to-eat-more-vegetables-practical-guide-australia-2026,https://nutrithrive.com.au/blog/how-to-eat-more-vegetables-practical-guide-australia-2026,YES,,"index, follow",YES,PRESENT,17 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,How to Eat More Vegetables Without Changing Your Whole Diet,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-make-moringa-tea-recipes-2026,https://nutrithrive.com.au/blog/how-to-make-moringa-tea-recipes-2026,https://nutrithrive.com.au/blog/how-to-make-moringa-tea-recipes-2026,How to Make Moringa Tea (3 Easy Recipes),site/blog/how-to-make-moringa-tea-recipes-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-make-moringa-tea-recipes-2026,https://nutrithrive.com.au/blog/how-to-make-moringa-tea-recipes-2026,https://nutrithrive.com.au/blog/how-to-make-moringa-tea-recipes-2026,YES,,"index, follow",YES,PRESENT,28 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,How to Make Moringa Tea (3 Easy Recipes),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,4.0,0.0,8.5,DATA UNAVAILABLE,,,,,NO,7.7,65%,MEDIUM,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-read-a-soap-ingredient-label,https://nutrithrive.com.au/blog/how-to-read-a-soap-ingredient-label,https://nutrithrive.com.au/blog/how-to-read-a-soap-ingredient-label,How to Read a Soap Ingredient Label,site/blog/how-to-read-a-soap-ingredient-label.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-read-a-soap-ingredient-label,https://nutrithrive.com.au/blog/how-to-read-a-soap-ingredient-label,https://nutrithrive.com.au/blog/how-to-read-a-soap-ingredient-label,YES,,"index, follow",YES,PRESENT,10 incoming internal links,PRESENT,PRESENT,SOAP,PROBLEM_SOLVING,How to Read a Soap Ingredient Label,DATA UNAVAILABLE,URL_TITLE_INFERENCE,SOAP,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.8,45%,LOW,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-read-moringa-batch-codes-freshness,https://nutrithrive.com.au/blog/how-to-read-moringa-batch-codes-freshness,https://nutrithrive.com.au/blog/how-to-read-moringa-batch-codes-freshness,How to Read a Moringa Batch Code | Freshness Check Australia,site/blog/how-to-read-moringa-batch-codes-freshness.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-read-moringa-batch-codes-freshness,https://nutrithrive.com.au/blog/how-to-read-moringa-batch-codes-freshness,https://nutrithrive.com.au/blog/how-to-read-moringa-batch-codes-freshness,YES,,"index, follow",YES,PRESENT,12 incoming internal links,PRESENT,PRESENT,MORINGA,COMMERCIAL_RESEARCH,How to Read a Moringa Batch Code | Freshness Check Australia,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,3.0,0.0,9.67,NO,7.6,65%,MEDIUM,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-store-curry-leaves-fresh-dried-australia-2026,https://nutrithrive.com.au/blog/how-to-store-curry-leaves-fresh-dried-australia-2026,https://nutrithrive.com.au/blog/how-to-store-curry-leaves-fresh-dried-australia-2026,How to Store Curry Leaves (Fresh & Dried),site/blog/how-to-store-curry-leaves-fresh-dried-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-store-curry-leaves-fresh-dried-australia-2026,https://nutrithrive.com.au/blog/how-to-store-curry-leaves-fresh-dried-australia-2026,https://nutrithrive.com.au/blog/how-to-store-curry-leaves-fresh-dried-australia-2026,YES,,"index, follow",YES,PRESENT,19 incoming internal links,PRESENT,PRESENT,CURRY,COMPARISON,How to Store Curry Leaves (Fresh & Dried),DATA UNAVAILABLE,URL_TITLE_INFERENCE,CURRY,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,2.0,0.0,3.5,DATA UNAVAILABLE,,,,,NO,5.9,65%,MEDIUM,7.3,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,CLEAR,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,NO,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,how-to-strengthen-immune-system-naturally-australia-2026,https://nutrithrive.com.au/blog/how-to-strengthen-immune-system-naturally-australia-2026,https://nutrithrive.com.au/blog/how-to-strengthen-immune-system-naturally-australia-2026,How to Support Immune Health Naturally | Australia,site/blog/how-to-strengthen-immune-system-naturally-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/how-to-strengthen-immune-system-naturally-australia-2026,https://nutrithrive.com.au/blog/how-to-strengthen-immune-system-naturally-australia-2026,https://nutrithrive.com.au/blog/how-to-strengthen-immune-system-naturally-australia-2026,YES,,"index, follow",YES,PRESENT,10 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,How to Support Immune Health Naturally | Australia,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,iron-deficiency-australian-women-abs-real-numbers-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-abs-real-numbers-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,Guide moved | NutriThrive,site/blog/iron-deficiency-australian-women-abs-real-numbers-2026.html,tracked_content,YES,tracked HTML content,YES,NO,301,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,NO,,"index, follow",YES,ABSENT,0 incoming internal links,ABSENT,PRESENT,NONE,BROAD_WEAK_ALIGNMENT,Guide moved | NutriThrive,DATA UNAVAILABLE,URL_TITLE_INFERENCE,NONE,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.2,45%,LOW,3.8,INTENT_HYPOTHESIS_ONLY,LOW,CONSOLIDATE,REVIEW_REQUIRED,Preserve redirect; do not index source,None,,INSUFFICIENT_DATA,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,NO,INSUFFICIENT_BACKLINK_DATA,,,IRRELEVANT,,MISSING,,P3,UNKNOWN,LOCKED,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,Iron Deficiency: Symptoms and Plant Sources,site/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,https://nutrithrive.com.au/blog/iron-deficiency-australian-women-symptoms-plant-based-sources-2026,YES,,"index, follow",YES,PRESENT,21 incoming internal links,PRESENT,PRESENT,GENERAL,PROBLEM_SOLVING,Iron Deficiency: Symptoms and Plant Sources,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,2.5,45%,LOW,4.2,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,is-moringa-safe-during-pregnancy-2026,https://nutrithrive.com.au/blog/is-moringa-safe-during-pregnancy-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,Guide moved | NutriThrive,site/blog/is-moringa-safe-during-pregnancy-2026.html,tracked_content,YES,tracked HTML content,YES,NO,301,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,NO,,"index, follow",YES,ABSENT,0 incoming internal links,ABSENT,ABSENT,MORINGA,INFORMATIONAL,Guide moved | NutriThrive,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,118.0,0.0,13.03,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,2.0,0.0,9.0,NO,7.2,65%,MEDIUM,7.2,INTENT_HYPOTHESIS_ONLY,LOW,CONSOLIDATE,BLOCKED_PENDING_REVIEW,Preserve redirect; do not index source,None,,INSUFFICIENT_DATA,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,https://nutrithrive.com.au/blog/moringa-pregnancy-safe-australia-trimester-guide-2026,NO,INSUFFICIENT_BACKLINK_DATA,,,IRRELEVANT,forced_or_missing_product_transition,MISSING,,P3,UNKNOWN,LOCKED,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,is-moringa-safe-for-children-kids-dosage-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-children-kids-dosage-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-children-kids-dosage-2026,Is Moringa Safe for Kids in Australia? Dosage by Age,site/blog/is-moringa-safe-for-children-kids-dosage-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/is-moringa-safe-for-children-kids-dosage-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-children-kids-dosage-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-children-kids-dosage-2026,YES,,"index, follow",YES,PRESENT,8 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Is Moringa Safe for Kids in Australia? Dosage by Age,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),1.0,198.0,0.0051,8.08,DATA UNAVAILABLE,,,,,NO,8.0,65%,MEDIUM,7.7,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,is-moringa-safe-for-dogs-benefits-dosage-australia-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026,Is Moringa Powder Safe for Dogs? AU Dose Checklist,site/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026,https://nutrithrive.com.au/blog/is-moringa-safe-for-dogs-benefits-dosage-australia-2026,YES,,"index, follow",YES,PRESENT,5 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,Is Moringa Powder Safe for Dogs? AU Dose Checklist,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),0.0,108.0,0.0,11.52,DATA UNAVAILABLE,,,,,NO,7.2,65%,MEDIUM,7.6,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,is-moringa-worth-it-cost-value-australia-2026,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,Is Moringa Worth It? Cost-Per-Nutrient Breakdown for Australians,site/blog/is-moringa-worth-it-cost-value-australia-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,MORINGA,COMPARISON,Is Moringa Worth It? Cost-Per-Nutrient Breakdown for Australians,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.6,45%,LOW,7.4,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,REVIEW_REQUIRED,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,longevity-foods-australia-what-to-eat-live-longer-2026,https://nutrithrive.com.au/blog/longevity-foods-australia-what-to-eat-live-longer-2026,https://nutrithrive.com.au/blog/longevity-foods-australia-what-to-eat-live-longer-2026,Longevity Foods: What Australians Should Eat Every Day to,site/blog/longevity-foods-australia-what-to-eat-live-longer-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/longevity-foods-australia-what-to-eat-live-longer-2026,https://nutrithrive.com.au/blog/longevity-foods-australia-what-to-eat-live-longer-2026,https://nutrithrive.com.au/blog/longevity-foods-australia-what-to-eat-live-longer-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,GENERAL,BROAD_WEAK_ALIGNMENT,Longevity Foods: What Australians Should Eat Every Day to,DATA UNAVAILABLE,URL_TITLE_INFERENCE,GENERAL,DATA UNAVAILABLE,,,,,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,1.0,0.0,62.0,NO,4.2,65%,MEDIUM,3.8,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,REVIEW_REQUIRED,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-30-day-challenge-honest-results,https://nutrithrive.com.au/blog/moringa-30-day-challenge-honest-results,https://nutrithrive.com.au/blog/moringa-30-day-challenge-honest-results,30 Days of Moringa: My Honest Results,site/blog/moringa-30-day-challenge-honest-results.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-30-day-challenge-honest-results,https://nutrithrive.com.au/blog/moringa-30-day-challenge-honest-results,https://nutrithrive.com.au/blog/moringa-30-day-challenge-honest-results,YES,,"index, follow",YES,PRESENT,6 incoming internal links,PRESENT,PRESENT,MORINGA,INFORMATIONAL,30 Days of Moringa: My Honest Results,DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,DATA UNAVAILABLE,,,,,DATA UNAVAILABLE,,,,,NO,3.1,45%,LOW,7.2,INTENT_HYPOTHESIS_ONLY,LOW,LOW_PRIORITY,BLOCKED_PENDING_REVIEW,No active work,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P3,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
2026-09-15,2026-09-08 (latest available file),2026-09-15T10:39:50+00:00,moringa-and-berberine-australia-what-science-says-2026,https://nutrithrive.com.au/blog/moringa-and-berberine-australia-what-science-says-2026,https://nutrithrive.com.au/blog/moringa-and-berberine-australia-what-science-says-2026,Moringa and Berberine Together (Australia 2026),site/blog/moringa-and-berberine-australia-what-science-says-2026.html,tracked_content,YES,tracked HTML content,YES,NO,200,https://nutrithrive.com.au/blog/moringa-and-berberine-australia-what-science-says-2026,https://nutrithrive.com.au/blog/moringa-and-berberine-australia-what-science-says-2026,https://nutrithrive.com.au/blog/moringa-and-berberine-australia-what-science-says-2026,YES,,"index, follow",YES,PRESENT,9 incoming internal links,PRESENT,PRESENT,MORINGA,PROBLEM_SOLVING,Moringa and Berberine Together (Australia 2026),DATA UNAVAILABLE,URL_TITLE_INFERENCE,MORINGA,nutrithrive.com.au-Performance-on-Search-2026-09-08.xlsx (3-month question-filtered view),3.0,174.0,0.0172,6.32,nutrithrive.com.au-Performance-on-Search-2026-09-08 (1).xlsx (12-month commercial-filtered view),0.0,46.0,0.0,6.93,NO,7.6,65%,MEDIUM,7.7,INTENT_HYPOTHESIS_ONLY,LOW,IMPROVE,BLOCKED_PENDING_REVIEW,MEASURE current implementation; review after lock,Measure blog_product_click and downstream GA4 events,,INSUFFICIENT_DATA,,,NO,INSUFFICIENT_BACKLINK_DATA,,,GOOD,,PRESENT,,P2,UNKNOWN,MEASURING,2026-10-13,YES,GSC metrics are filtered views and must not be treated as total page traffic.
