source_url,configured_destination,configured_status,source_rule_line,crawl_attempted,crawl_timestamp,crawl_result,crawl_error,HTTP_status,redirect_hops,redirect_chain,final_URL,final_status,canonical_live,robots_meta,x_robots_tag,robots_txt_allowed,sitemap_present,internal_link_usage,source_local_state,live_local_discrepancy,notes
https://nutrithrive.com.au/blog/moringa-berberine-australia-2026.html,https://nutrithrive.com.au/404.html,410,539,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/moringa-berberine-australia-2026.html,https://nutrithrive.com.au/blog/moringa-berberine-australia-2026.html,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-berberine-australia-2026,https://nutrithrive.com.au/404.html,410,540,YES,2026-09-15T10:39:50+00:00,SUCCESS,,410,0,410:https://nutrithrive.com.au/blog/moringa-berberine-australia-2026,https://nutrithrive.com.au/blog/moringa-berberine-australia-2026,410,https://nutrithrive.com.au/404,"noindex, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026.html,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,542,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026.html,200,543,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,YES,27,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-brands-reviewed-australia-2025-verdict.html,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,544,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-brands-reviewed-australia-2025-verdict.html -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-brands-reviewed-australia-2025-verdict,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,545,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-brands-reviewed-australia-2025-verdict -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-rated-moringa-capsules-powders-australia-2026-ultimate-guide.html,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,546,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-rated-moringa-capsules-powders-australia-2026-ultimate-guide.html -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/best-rated-moringa-capsules-powders-australia-2026-ultimate-guide,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,301,547,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/best-rated-moringa-capsules-powders-australia-2026-ultimate-guide -> 200:https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,200,https://nutrithrive.com.au/blog/moringa-brands-comparison-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/grow-moringa-tree-australia.html,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,301,548,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/grow-moringa-tree-australia.html -> 200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia.html,200,549,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/grow-moringa-tree-australia,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,200,https://nutrithrive.com.au/blog/grow-moringa-tree-australia,"index, follow",,YES,YES,6,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026.html,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,301,553,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,200,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026.html,200,554,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,200,https://nutrithrive.com.au/blog/moringa-for-pcos-polycystic-ovary-syndrome-2026,"index, follow",,YES,YES,9,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026.html,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,301,556,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,200,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026.html,200,557,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,200,https://nutrithrive.com.au/blog/moringa-for-high-blood-pressure-hypertension-2026,"index, follow",,YES,YES,5,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026.html,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,301,559,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,200,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026.html,200,560,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,200,https://nutrithrive.com.au/blog/moringa-for-sleep-quality-insomnia-2026,"index, follow",,YES,YES,8,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026.html,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,301,562,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,200,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026.html,200,563,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,200,https://nutrithrive.com.au/blog/moringa-for-period-pain-pms-menstrual-health-2026,"index, follow",,YES,YES,5,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026.html,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,301,566,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026.html -> 200:https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,200,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026.html,200,567,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,200,https://nutrithrive.com.au/blog/what-does-moringa-powder-taste-like-honest-guide-2026,"index, follow",,YES,YES,60,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026.html,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,301,569,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,200,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026.html,200,570,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,200,https://nutrithrive.com.au/blog/moringa-for-cholesterol-heart-health-research-2026,"index, follow",,YES,YES,5,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026.html,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,301,572,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,200,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026.html,200,573,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,200,https://nutrithrive.com.au/blog/moringa-with-vitamin-c-iron-absorption-guide-2026,"index, follow",,YES,YES,14,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026.html,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,301,575,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,200,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026.html,200,576,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,200,https://nutrithrive.com.au/blog/moringa-energy-what-happens-week-by-week-2026,"index, follow",,YES,YES,10,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026.html,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,301,578,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,200,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026.html,200,579,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,200,https://nutrithrive.com.au/blog/moringa-before-after-workout-timing-guide-2026,"index, follow",,YES,YES,5,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026.html,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,301,581,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,200,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026.html,200,582,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,200,https://nutrithrive.com.au/blog/moringa-for-anxiety-stress-evidence-2026,"index, follow",,YES,YES,7,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026.html,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,301,584,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026.html -> 200:https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,200,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026.html,200,585,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,200,https://nutrithrive.com.au/blog/curry-leaves-vs-curry-powder-difference-explained-2026,"index, follow",,YES,YES,10,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026.html,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,301,587,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026.html -> 200:https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,200,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026.html,200,588,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,200,https://nutrithrive.com.au/blog/curry-leaves-substitute-what-to-use-2026,"index, follow",,YES,YES,14,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026.html,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,301,590,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026.html -> 200:https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,200,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026.html,200,591,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,200,https://nutrithrive.com.au/blog/fresh-vs-dried-curry-leaves-cooking-comparison-2026,"index, follow",,YES,YES,15,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026.html,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,301,593,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026.html -> 200:https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,200,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026.html,200,594,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,200,https://nutrithrive.com.au/blog/curry-leaves-heart-health-cholesterol-evidence-2026,"index, follow",,YES,YES,9,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026.html,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,301,596,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026.html -> 200:https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,200,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026.html,200,597,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,200,https://nutrithrive.com.au/blog/darjeeling-tea-vs-english-breakfast-comparison-2026,"index, follow",,YES,YES,9,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026.html,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,301,599,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026.html -> 200:https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,200,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026.html,200,600,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,200,https://nutrithrive.com.au/blog/darjeeling-tea-coffee-replacement-honest-assessment-2026,"index, follow",,YES,YES,4,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026.html,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,301,602,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026.html -> 200:https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,200,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026.html,200,603,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,200,https://nutrithrive.com.au/blog/can-you-drink-darjeeling-tea-every-day-2026,"index, follow",,YES,YES,8,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026.html,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,301,605,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026.html -> 200:https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026.html,200,606,YES,2026-09-15T10:39:50+00:00,SUCCESS,,200,0,200:https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,200,https://nutrithrive.com.au/blog/moringa-soap-vs-regular-soap-comparison-2026,"index, follow",,YES,YES,12,tracked content file,,Read-only verification; no redirect changed.
https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026.html,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,301,608,YES,2026-09-15T10:39:50+00:00,SUCCESS,,301,1,301:https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026.html -> 200:https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,200,https://nutrithrive.com.au/blog/is-moringa-worth-it-cost-value-australia-2026,"index, follow",,YES,NO,0,redirect rule only,,Read-only verification; no redirect changed.
